num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :,layers :,types :,cu-o_a :,cid :,cu-o_p :
12339,Eu1.0Ba2.0Cu2.99Zn0.01O7.0,RE123,91.3,3.892,3.8339999999999996,11.714,PR05315245,"M.G. Berger, O. Glu""ck, S.S. Ata-Allah, Yunhui Xu,","Rare-earth ion size effect on resistivity, susceptibility, and superconductivity of RBa2Cu3-xZnxO7-y (R=Yb, Er, Y, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.53,(1996)15245",1996.0,3.863,Two,RE,2.315045204954623,0.0,1.9315
12346,Sm1.0Ba2.0Cu3.0O7.0,RE123,95.1,3.903,3.8489999999999998,11.732000000000001,PR05315245,"M.G. Berger, O. Glu""ck, S.S. Ata-Allah, Yunhui Xu,","Rare-earth ion size effect on resistivity, susceptibility, and superconductivity of RBa2Cu3-xZnxO7-y (R=Yb, Er, Y, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.53,(1996)15245",1996.0,3.876,Two,RE,2.3047227689753567,0.0,1.938
12347,Sm1.0Ba2.0Cu2.99Zn0.01O7.0,RE123,91.3,3.905,3.8489999999999998,11.737,PR05315245,"M.G. Berger, O. Glu""ck, S.S. Ata-Allah, Yunhui Xu,","Rare-earth ion size effect on resistivity, susceptibility, and superconductivity of RBa2Cu3-xZnxO7-y (R=Yb, Er, Y, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.53,(1996)15245",1996.0,3.877,Two,RE,2.3069889578359146,0.0,1.9385
12354,Nd1.0Ba2.0Cu3.0O7.0,RE123,95.1,3.918,3.861,11.773,PR05315245,"M.G. Berger, O. Glu""ck, S.S. Ata-Allah, Yunhui Xu,","Rare-earth ion size effect on resistivity, susceptibility, and superconductivity of RBa2Cu3-xZnxO7-y (R=Yb, Er, Y, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.53,(1996)15245",1996.0,3.8895,Two,RE,2.3128855395309156,0.0,1.94475
12355,Nd1.0Ba2.0Cu2.99Zn0.01O7.0,RE123,94.5,3.9130000000000003,3.863,11.774000000000001,PR05315245,"M.G. Berger, O. Glu""ck, S.S. Ata-Allah, Yunhui Xu,","Rare-earth ion size effect on resistivity, susceptibility, and superconductivity of RBa2Cu3-xZnxO7-y (R=Yb, Er, Y, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.53,(1996)15245",1996.0,3.888,Two,RE,2.31668103442977,0.0,1.944
12500,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,95.0,5.402,5.4270000000000005,30.804000000000002,PR05302245,"Latica Menon, S. K. Malik, V. P. S. Awana,",Effect of substituting Ce at the Ca site on the high-temperature superconductor Bi2Sr2CaCu2O8+z,"Phys.Rev.B,53(1996)2245",1996.0,3.8286296667345616,Two,Bi,2.47396984028358,1.0,1.9143148333672808
12507,Sm1.0Ba2.0Cu3.0O6.95,RE123,95.0,3.846,3.911,11.73,PR05302781,"A. J. Zaleski, C. Sulkowski, D. Wlosewicz, T. Plackowski, Z. Bukowski,",SmBa2Cu3O7-z ceramics processed under oxygen pressure of 250 bar: Enhancement of intragrain superconducting properties,"Phys.Rev.B,53(1996)2781",1996.0,3.8785,Two,RE,2.298114795979633,0.0,1.93925
12509,Sm1.0Ba2.0Cu3.0O7.0,RE123,96.0,3.845,3.91,11.720999999999998,PR05302781,"A. J. Zaleski, C. Sulkowski, D. Wlosewicz, T. Plackowski, Z. Bukowski,",SmBa2Cu3O7-z ceramics processed under oxygen pressure of 250 bar: Enhancement of intragrain superconducting properties,"Phys.Rev.B,53(1996)2781",1996.0,3.8775,Two,RE,2.292462829147452,0.0,1.93875
13026,Hg1.0Ba2.0Cu1.0O4.12,Hg1201,98.0,3.885,,9.526,PR05503966,"A.A. Gippius, A.M. Balagurov, D.A. Mikhailova, E.V. Antipov, S.N. Putilin, V.A. Alyoshin, V.G. Simkin, V.L. Aksenov, V.V. Sikolenko,",Precision neutron-diffraction study of the high-Tc superconductor HgBa2CuO4+delta,"Phys.Rev.B,55(1997)3966",1997.0,3.885,One,Hg,2.7839072650489283,0.0,1.9425
13027,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,96.0,3.885,,9.52,PR05503966,"A.A. Gippius, A.M. Balagurov, D.A. Mikhailova, E.V. Antipov, S.N. Putilin, V.A. Alyoshin, V.G. Simkin, V.L. Aksenov, V.V. Sikolenko,",Precision neutron-diffraction study of the high-Tc superconductor HgBa2CuO4+delta,"Phys.Rev.B,55(1997)3966",1997.0,3.885,One,Hg,2.7813417447364386,0.0,1.9425
14006,Hg1.0Ba2.0Ca1.0Cu2.0O6.21,Hg1212,127.0,3.86,,12.693,PR05506612,"A. Fukuoka, A. Tokiwa-Yamamoto, K. Tanabe, M. Itoh, R. Usami, S. Adachi,","Dependence of Tc and transport properties on the Cu valence in HgBa2Can-1CunO2(n+1)+delta(n=2,3) superconductors","Phys.Rev.B,55(1997)6612",1997.0,3.86,Two,Hg,2.8062305105680494,1.0,1.93
14019,Hg1.0Ba2.0Ca2.0Cu3.0O8.29,Hg1223,135.0,3.8539999999999996,,15.855,PR05506612,"A. Fukuoka, A. Tokiwa-Yamamoto, K. Tanabe, M. Itoh, R. Usami, S. Adachi,","Dependence of Tc and transport properties on the Cu valence in HgBa2Can-1CunO2(n+1)+delta(n=2,3) superconductors","Phys.Rev.B,55(1997)6612",1997.0,3.8539999999999996,Three,Hg,2.838834493627826,0.0,1.9269999999999998
14021,Hg1.0Ba2.0Ca2.0Cu3.0O8.3,Hg1223,134.0,3.8539999999999996,,15.865,PR05506612,"A. Fukuoka, A. Tokiwa-Yamamoto, K. Tanabe, M. Itoh, R. Usami, S. Adachi,","Dependence of Tc and transport properties on the Cu valence in HgBa2Can-1CunO2(n+1)+delta(n=2,3) superconductors","Phys.Rev.B,55(1997)6612",1997.0,3.8539999999999996,Three,Hg,2.849973919403898,0.0,1.9269999999999998
15000,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,90.0,5.41,5.42,30.96,PR05509125,"H. Suzuki, H. Takano, J. Kobayashi, M. Nakamura, T. Asahi,",Thermal expansion of superconducting Bi2Sr2CaCu2O8,"Phys.Rev.B,55(1997)9125",1997.0,3.8289832201251546,Two,Bi,2.512446658396145,1.0,1.9144916100625773
16004,Hg0.9Ba2.0Cu1.0O4.0,Hg1201,96.0,3.8760000000000003,,9.502,PR05512776,"A. Porch, A.P. Kharel, I. Gameson, J.P. Hodges, P.P. Edwards,","Synthesis, structure, and properties of the high-temperature superconductor HgBa2CuO4+delta","Phys.Rev.B,55(1997)12776",1997.0,3.8760000000000003,One,Hg,2.7693865028049918,0.0,1.9380000000000002
19258,Y1.0Ba1.0Sr1.0Cu3.0O6.98,Y123,82.0,3.784,3.853,11.562000000000001,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.8185,Two,RE,2.1942310419723334,1.0,1.90925
19259,Y1.0Ba1.0Sr1.0Cu3.0O6.96,Y123,83.5,3.785,3.853,11.562000000000001,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.819,Two,RE,2.194625789448251,1.0,1.9095
19419,Nd1.0Ba2.0Cu3.0O6.09,RE123,90.5,3.898,,11.882,PR05903870,"A.T. Boothroyd, E. Brecht, H. Lutgemeier, J.M. Reynolds, N.H. Andersen, P. Schweiss, Th. Wolf, W.W. Schmahl,",Antiferromagnetic ordering states of oxygen-deficient NdBa2Cu3O6+delta and Nd1+yBa2-yCu3O6+x single crystals,"Phys.Rev.B,59(1999)3870",1999.0,3.898,Two,RE,2.3884367036238334,0.0,1.949
19503,Hg1.0Ba2.0Cu1.0O4.13,Hg1201,97.0,3.8836699999999995,,9.5298,PR05907209,"A.M. Balagurov, D.V. Sheptyakov, E.V. Antipov, M. Marezio, P.G. Radaelli, S.N. Putilin, V.L. Aksenov,",Structure of HgBa2CuO4+delta(0.06,"Phys.Rev.B,59(1999)7209",1999.0,3.8836699999999995,One,Hg,2.7849027561666166,0.0,1.9418349999999998
19717,La1.85Sr0.15Cu1.0O4.0,T,38.0,3.772,,13.21,PR05912090,"Jin Hao, Liu Dengpan, Mao Zhiqiang, Wang Bin, Xu Gaojie, Yan Hongjie, Zhang Yuheng,","Transport properties of La1.85-xSr0.15+xCu1-xMxOy (M=Co, Ga)","Phys.Rev.B,59(1999)12090",1999.0,3.772,One,RE,2.4077565909247065,0.0,1.886
19805,La1.85Sr0.15Cu1.0O4.0,T,38.9,3.7949,3.7949,13.214,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7949,One,RE,2.403402677839388,0.0,1.89745
20047,Eu1.0Ba2.0Cu3.0O6.5,RE123,92.0,3.8510000000000004,3.904,11.662,SOV0010018,"N.I.Ignat'yeva,",,"Sverkhprovodimost':fizika,khimiya,tekhnika, 8(1995)734-737",1995.0,3.8775,Two,RE,2.242522604066068,1.0,1.93875
20048,Gd1.0Ba2.0Cu3.0O7.0,RE123,92.65,3.842,3.8960000000000004,11.706,SOV0010019,"V.P.D'yakonov, et al,",,"Fizika tverdogo tela, 38(1996)145-154",1995.0,3.869,Two,RE,2.2964774473875895,0.0,1.9345
20104,Hg1.0Sr2.0La0.3Ca0.5Ce0.2Cu2.0O6.0,Hg1212,81.0,3.855,,11.77,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.855,Two,Hg,2.1581164628829885,0.0,1.9275
20207,Y0.8Ba2.0Cu3.0O6.44,Y123,96.0,3.818,3.883,11.629000000000001,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.8505,Two,RE,2.273796877928156,0.0,1.92525
20208,Y0.9Ba2.0Cu3.0O6.58,Y123,93.4,3.8169999999999997,3.8810000000000002,11.639000000000001,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.8489999999999998,Two,RE,2.2807174112462505,0.0,1.9244999999999999
20209,Y1.0Ba2.0Cu3.0O6.69,Y123,97.0,3.8169999999999997,3.889,11.667,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.853,Two,RE,2.306568763141952,0.0,1.9265
20210,Y1.1Ba2.0Cu3.0O6.87,Y123,95.9,3.819,3.889,11.667,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.8539999999999996,Two,RE,2.3073582580937835,0.0,1.9269999999999998
20211,Y1.2Ba2.0Cu3.0O6.98,Y123,93.4,3.827,3.8939999999999997,11.755999999999998,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.8605,Two,RE,2.3846224794187236,0.0,1.93025
20234,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,97.0,3.8810000000000002,,9.511000000000001,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.8810000000000002,One,Hg,2.775600717159269,0.0,1.9405000000000001
20235,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,96.0,3.8760000000000003,,9.494,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.8760000000000003,One,Hg,2.765965809055005,0.0,1.9380000000000002
20239,La1.85Sr0.15Cu1.0O4.0,T,39.2,3.773,,13.232999999999999,SOV0010041,"M.N.Chlopkin, et al.,",,"Zhurnal experimental'noy i teoreticheskoy fiziki, 112(1997)1386-1395",1997.0,3.773,One,RE,2.413300717876357,0.0,1.8865
20269,Y1.0Ba2.0Cu4.0O8.0,Y124,80.0,3.839,3.8689999999999998,27.343000000000004,SOV0010117,"I.K.Gopalakrishnan, et al,",,"Philosoph. Mag. B, 71(1995)1137-1143",1995.0,3.8539999999999996,Two,RE,2.346852459026533,0.0,1.9269999999999998
20274,Hg1.0Ba2.0Ca2.0Cu3.0O8.35,Hg1223,134.0,3.852,,15.842,SOV0010119,"X.S.Wu, et al.,",,"Physica Status Solidi(a), 152(1995)477-483",,3.852,Three,Hg,2.831518472843639,0.0,1.926
30207,Y1.0Ba2.0Cu3.0O6.9,Y123,92.0,3.82,3.85,11.68,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.835,Two,RE,2.302894062478556,0.0,1.9175
30210,Y1.0Ba2.0Cu3.0O6.6,Y123,92.0,3.82,3.88,11.6,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.85,Two,RE,2.249898280789285,1.0,1.925
30212,Y1.0Ba2.0Cu3.0O6.1,Y123,92.0,3.82,3.87,11.7,PR06010489,"A.R. Moodenbaugh, D.B. Fenner, D.M. Potrepka, J.I. Budnick, M. Balasubramanian, W.A. Hines,",Role of bromine in restoring superconductivity in YBa2Cu3Oy,"Phys.Rev.B,60(1999)10489",1999.0,3.845,Two,RE,2.326998563488578,0.0,1.9225
30614,Y1.0Ba2.0Cu3.0O6.93,Y123,91.0,3.82,3.888,11.692,PR06104314,"E.Kandyel, N.Koshizuka, S.Adachi, S.Tajima, T.Machi, Y.Itoh,",Control of Tc for Ni-substituted YBa2Cu3O7-z by annealing treatments,"Phys.Rev.B,61(2000)4314-4318",2000.0,3.8539999999999996,Two,RE,2.3276201974583977,0.0,1.9269999999999998
30914,Er1.0Ba2.0Cu3.0O6.93,RE123,91.0,3.8160000000000003,3.886,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.8510000000000004,Two,RE,2.3123978289221614,1.0,1.9255000000000002
30923,Er1.0Ba2.0Cu2.97Fe0.03O6.94,RE123,88.0,3.8360000000000003,3.867,11.683,PR06111752,"A.Sedky, A.V.Narlikar, Anurag Gupta, Ratan Lal, V.P.S.Awana,",Correlation between superconducting critical temperature and normal-state resistivity parameters from the codoped ErBa2Cu3-x-yZnxFeyO7-z system,"Phys.Rev.B,61(2000)11752-11761",2000.0,3.8515,Two,RE,2.3114148121201787,1.0,1.92575
32206,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,97.0,3.8828,,9.523,PRL0800385,"A. M. Abakumov, A. M. Balagurov, A.M. Abakumov, A.M. Balagurov, D. A. Mikhailova, D.A. Mikhailova, E. V. Antipov, E.V. Antipov, M.G. Rozova, S. N. Putilin, S.N. Putilin, V. A. Alyoshin, V. L. Aksenov, V.A. Alyoshin, V.L. Aksenov,",Effect of Fluorination on the Structure and Superconducting Properties of the Hg-1201 Phase,"Phys.Rev.Lett.,80(1998)385-388",1998.0,3.8828,One,Hg,2.7815834939830446,0.0,1.9414
32207,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,97.0,3.8825,,9.51,PRL0800385,"A. M. Abakumov, A. M. Balagurov, A.M. Abakumov, A.M. Balagurov, D. A. Mikhailova, D.A. Mikhailova, E. V. Antipov, E.V. Antipov, M.G. Rozova, S. N. Putilin, S.N. Putilin, V. A. Alyoshin, V. L. Aksenov, V.A. Alyoshin, V.L. Aksenov,",Effect of Fluorination on the Structure and Superconducting Properties of the Hg-1201 Phase,"Phys.Rev.Lett.,80(1998)385-388",1998.0,3.8825,One,Hg,2.775882910606184,0.0,1.94125
33019,Eu1.0Ba2.0Cu3.0O6.9,RE123,94.0,3.823,3.8922,11.627,PHC3550023,"D.G.Kuberkar, Krushna Mavani, M.R.Gonal, R.G.Kulkarni, R.Prasad, R.S.Thampi, S.Rayaprol,",Effect of Sr-substitution on the restitution of superconductivity in Pr-substituted at rare earth and Ba-site in EuBa2Cu3Oz,"Physica C, 355(2001)23",2001.0,3.8576,Two,RE,2.252021115533317,1.0,1.9288
33075,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,98.0,3.8789999999999996,,9.532,PHC3560141,"A.Yamamoto, M.Izumi, S.Tajima, W.-Z.Hu,",Effects of metal substitution on superconductivity and crystal structure of HgBa2CuO4+z,"Physica C, 356(2001)141",2001.0,3.8789999999999996,One,Hg,2.783633664698765,0.0,1.9394999999999998
33085,Hg1.0Ba2.0Cu0.99Co0.01O4.0,Hg1201,96.0,3.88,,9.526,PHC3560141,"A.Yamamoto, M.Izumi, S.Tajima, W.-Z.Hu,",Effects of metal substitution on superconductivity and crystal structure of HgBa2CuO4+z,"Physica C, 356(2001)141",2001.0,3.88,One,Hg,2.781541331163384,0.0,1.94
33086,Hg1.0Ba2.0Cu0.98Co0.02O4.0,Hg1201,96.0,3.8789999999999996,,9.521,PHC3560141,"A.Yamamoto, M.Izumi, S.Tajima, W.-Z.Hu,",Effects of metal substitution on superconductivity and crystal structure of HgBa2CuO4+z,"Physica C, 356(2001)141",2001.0,3.8789999999999996,One,Hg,2.778930210792534,0.0,1.9394999999999998
33088,Hg1.0Ba2.0Cu0.99Ni0.01O4.0,Hg1201,96.0,3.88,,9.525,PHC3560141,"A.Yamamoto, M.Izumi, S.Tajima, W.-Z.Hu,",Effects of metal substitution on superconductivity and crystal structure of HgBa2CuO4+z,"Physica C, 356(2001)141",2001.0,3.88,One,Hg,2.7811137444446365,0.0,1.94
33105,La1.0Ba2.0Cu3.0O7.0,RE123,93.0,3.8922,3.9303,11.8104,PHC3610040,"H.Selig, L.Ben-Dor, R.Nagarajan, R.Suryanarayanan,","Preparation by sol-gel, structure and superconductivity of pure and fluorinated LaBa2Cu3O7-d","Physica C, 361(2001)40",2001.0,3.91125,Two,RE,2.3017813326793015,0.0,1.955625
33106,La1.0Ba2.0Cu3.0O7.0,RE123,93.0,3.8892,3.9264,11.8051,PHC3610040,"H.Selig, L.Ben-Dor, R.Nagarajan, R.Suryanarayanan,","Preparation by sol-gel, structure and superconductivity of pure and fluorinated LaBa2Cu3O7-d","Physica C, 361(2001)40",2001.0,3.9078,Two,RE,2.3040779928005874,0.0,1.9539
33138,Hg0.85Mo0.15Sr2.0Cu1.0O4.0,Hg1201,66.0,3.775,,8.847999999999997,SUP0140437,"B.D.Padalia, I.K.Gopalakrishnan, J.V.Yakhmi, O.Prakash, P.Selvam, S.Balamurugan, S.Gupta,","Susceptibility and X-ray absorption measurements on superconducting (Hg,Mo)Sr2CuO4+d system","J.Supercond., 14(2001) 437",2001.0,3.775,One,Hg,2.4419529242556384,1.0,1.8875
33168,Gd1.0Ba2.0Cu3.0O7.0,RE123,91.4,3.8445,3.9094,11.68,SST0140213,"H.Shakeripour, M.Akhavan,",Investigation of structure and transport properties of Gd1-x-zPrxCazBa2Cu3O7-d system,"Supercond.Sci.Technol., 14(2001)213",2001.0,3.87695,Two,RE,2.2588399234205365,1.0,1.938475
33257,Hg1.5Pb0.5Ba2.0Y0.5Ca0.5Cu2.0O8.0,Hg2212,84.0,3.8667,,28.9804,PHC3660147,"J.L.Tholence, P.Bordet, P.Odier, P.Toulemonde, R.Bruyere,",Optimal and overdoped superconducting regimes in Hg-2212 system by Pb substitution,"Physica C, 366(2002)147",2002.0,3.8667,Two,Hg,2.47688746326999,0.0,1.93335
33404,Sm1.0Ba2.0Cu3.0O7.0,RE123,92.9,3.85,3.9,11.71,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.875,Two,RE,2.288067023735416,0.0,1.9375
33405,Eu1.0Ba2.0Cu3.0O7.0,RE123,91.4,3.84,3.89,11.69,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.865,Two,RE,2.290798469916975,1.0,1.9325
33406,Gd1.0Ba2.0Cu3.0O6.98,RE123,94.2,3.84,3.9,11.71,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.87,Two,RE,2.297897191755245,0.0,1.935
33407,Y1.0Ba2.0Cu3.0O6.93,Y123,91.4,3.82,3.89,11.66,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.855,Two,RE,2.3024744100235246,0.0,1.9275
33408,Y0.4Yb0.6Ba2.0Cu3.0O6.93,Y123,91.1,3.8,3.87,11.65,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.835,Two,RE,2.278579735241019,0.0,1.9175
33409,Y0.2Yb0.8Ba2.0Cu3.0O6.91,Y123,91.4,3.81,3.87,11.66,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.84,Two,RE,2.29063198574603,0.0,1.92
33410,Yb1.0Ba2.0Cu3.0O6.93,RE123,89.5,3.8,3.87,11.65,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.835,Two,RE,2.315921698319756,1.0,1.9175
33411,Yb0.9Lu0.1Ba2.0Cu3.0O7.0,RE123,89.5,3.8,3.87,11.66,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.835,Two,RE,2.3243861432488044,1.0,1.9175
33412,Yb0.8Lu0.2Ba2.0Cu3.0O6.94,RE123,89.9,3.8,3.87,11.66,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.835,Two,RE,2.3243861432488044,1.0,1.9175
33413,Yb0.7Lu0.3Ba2.0Cu3.0O7.0,RE123,89.7,3.8,3.87,11.66,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.835,Two,RE,2.3243861432488044,1.0,1.9175
33414,Yb0.6Lu0.4Ba2.0Cu3.0O6.92,RE123,89.7,3.8,3.87,11.66,PHC3570230,"H.Yamauchi, M.Karppinen, T.Nakane, Y.Yasukawa,",Rare-earth-ion-size control on magnetic irreversibility field in CuBa2RECu2O7-z,"Physica C, 357-360(2001)230",2001.0,3.835,Two,RE,2.3243861432488044,1.0,1.9175
33487,La1.85Sr0.15Cu1.0FeO4.0,T,39.9,3.7713,,13.212,PHC3700163,"Gaojie Xu, Qirong Pu, Zejun Ding, Zengming Zhang,",Phonon vibration and transport properties of La1.85-xSr0.15+xCu1-xFexOy,"Physica C, 370(2002)163",2002.0,3.7713,One,RE,2.408422843835926,0.0,1.88565
33515,La1.86Sr0.14Cu0.99Li0.01O4.0,T,38.25,3.7725,,13.227,PHC3700269,"Gaojie Xu, Qirong Pu, Zejun Ding, Zengming Zhang,",Infrared spectra and transport properties of Li-doped La214 system,"Physica C, 370(2002)269",2002.0,3.7725,One,RE,2.4119103825649275,0.0,1.88625
33564,Hg0.85Mo0.15Sr2.0Cu1.0O4.0,Hg1201,66.0,3.775,,8.888,MCP0750144,"I.K.Gopalakrishunan, J.V.Yakhmi, P.Selvam, S.Balamurugan,","Superconductivity in (Hg,Mo)Sr2CuO4+z system","Mat.Chem.Phys., 75(2002)144-146",2002.0,3.775,One,Hg,2.45905639300557,1.0,1.8875
33631,Hg1.5Pb0.5Ba2.0Y0.5Ca0.5Cu2.0O8.0,Hg2212,84.0,3.8555,,28.9314,PHC3770146,"C.Brachet, E.Suard, P.Bordet, P.Odier, P.Toulemonde,",Crystal structure of (Hg1-yPby)2Ba2(Y1-xCax)Cu2O8-d superconducting compounds by neutron powder diffraction,"Physica C, 377(2002)146",2002.0,3.8555,Two,Hg,2.454595653098159,0.0,1.92775
33639,Hg0.7Cr0.3Sr2.0Cu1.0O4.0,Hg1201,68.0,3.8414,,8.7017,PCS0631815,"E.Kandyel, M.A.Sekkina,","Influence of Co, Ni, and Zn substitution for Cu on the structural and superconducting properties of (Hg0.7Cr0.3)Sr2CuO4+z","J.Phys.Chem.Solids, 63(2002)1815",2002.0,3.8414,One,Hg,2.4108165893027897,1.0,1.9207
33640,Hg0.7Cr0.3Sr2.0Cu0.99Zn0.01O4.0,Hg1201,63.0,3.841,,8.6829,PCS0631815,"E.Kandyel, M.A.Sekkina,","Influence of Co, Ni, and Zn substitution for Cu on the structural and superconducting properties of (Hg0.7Cr0.3)Sr2CuO4+z","J.Phys.Chem.Solids, 63(2002)1815",2002.0,3.841,One,Hg,2.4025886842794786,1.0,1.9205
33708,Y1.0Ba2.0Cu3.0O7.0,Y123,93.0,3.897,3.888,11.690999999999999,PHC3830048,"K.Yoshida, T.Harada,",The effect of Pr-doping on the critical current density in YBa2Cu3O7-z,"Physica C, 383(2002)48-54",2002.0,3.8925,Two,RE,2.357205275529381,0.0,1.94625
33709,Y0.98Pr0.02Ba2.0Cu3.0O7.0,Y123,92.2,3.898,3.888,11.693,PHC3830048,"K.Yoshida, T.Harada,",The effect of Pr-doping on the critical current density in YBa2Cu3O7-z,"Physica C, 383(2002)48-54",2002.0,3.8930000000000002,Two,RE,2.359220978154468,0.0,1.9465000000000001
33710,Y0.96Pr0.04Ba2.0Cu3.0O7.0,Y123,92.0,3.897,3.887,11.690999999999999,PHC3830048,"K.Yoshida, T.Harada,",The effect of Pr-doping on the critical current density in YBa2Cu3O7-z,"Physica C, 383(2002)48-54",2002.0,3.892,Two,RE,2.3568105280534652,0.0,1.946
33711,Y0.94Pr0.06Ba2.0Cu3.0O7.0,Y123,91.5,3.897,3.889,11.690999999999999,PHC3830048,"K.Yoshida, T.Harada,",The effect of Pr-doping on the critical current density in YBa2Cu3O7-z,"Physica C, 383(2002)48-54",2002.0,3.8930000000000002,Two,RE,2.3576000230052987,0.0,1.9465000000000001
33787,Gd1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.925,3.863,11.755,JPC0016853,"B.Chapman, D.P.Almond, E.F.Lambson, G.A.Saunders, J.Freestone, Qingxian Wang,",An ultrasonic study of superconducting and non-superconducting GdBa2Cu3O7-x,"J.Phys.C,1(1989)6853-6864",1989.0,3.8939999999999997,Two,RE,2.288802387440783,0.0,1.9469999999999998
